emotion,emotion_score
"['neutral', 'surprise', 'fear', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'anger', 'disgust', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'joy', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'surprise', 'neutral', 'sadness', 'joy', 'joy', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'fear', 'sadness', 'sadness', 'neutral', 'sadness', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust']","[0.49521002173423767, 0.31536710262298584, 0.12404271215200424, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.7907036542892456, 0.18923208117485046, 0.9745074510574341, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.8528299927711487, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5822586417198181, 0.33036234974861145, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.9368190765380859, 0.4351171553134918, 0.25974246859550476, 0.20532652735710144, 0.8885589838027954, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.7191816568374634, 0.1754150390625, 0.610044538974762, 0.17571896314620972, 0.6892061829566956, 0.15895482897758484, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['disgust', 'neutral', 'surprise', 'anger', 'disgust', 'anger', 'anger', 'neutral', 'disgust', 'anger', 'fear', 'neutral', 'neutral', 'sadness', 'disgust']","[0.3963335454463959, 0.29568400979042053, 0.13048066198825836, 0.11239789426326752, 0.5851218104362488, 0.38517507910728455, 0.42607372999191284, 0.33288970589637756, 0.20763365924358368, 0.9792203903198242, 0.6389881372451782, 0.12254210561513901, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'neutral', 'neutral', 'joy', 'neutral', 'neutral', 'neutral', 'sadness', 'disgust']","[0.7628053426742554, 0.8509876132011414, 0.6393916606903076, 0.3296540379524231, 0.9392850995063782, 0.7989916205406189, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'surprise', 'neutral', 'surprise', 'neutral', 'surprise', 'sadness', 'joy', 'neutral', 'surprise', 'neutral', 'fear', 'neutral', 'sadness', 'disgust']","[0.690603494644165, 0.2565073072910309, 0.6921041011810303, 0.2205122411251068, 0.5137568116188049, 0.39677539467811584, 0.9508118629455566, 0.9134567975997925, 0.7773233652114868, 0.1560756266117096, 0.38491082191467285, 0.3133288025856018, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['anger', 'disgust', 'neutral', 'neutral', 'surprise', 'neutral', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust']","[0.5625640153884888, 0.2462712675333023, 0.906261146068573, 0.8069862127304077, 0.10704770684242249, 0.6834867000579834, 0.23631435632705688, 0.7784602046012878, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['joy', 'neutral', 'neutral', 'surprise', 'disgust', 'neutral', 'disgust', 'anger', 'neutral', 'disgust', 'anger', 'anger', 'disgust', 'anger', 'surprise', 'disgust']","[0.7851391434669495, 0.1326955407857895, 0.39457473158836365, 0.2523650527000427, 0.22159495949745178, 0.8921579718589783, 0.7380826473236084, 0.19094476103782654, 0.5263668298721313, 0.23009732365608215, 0.11286766827106476, 0.5942708849906921, 0.3305240273475647, 0.5630936622619629, 0.15298306941986084, 0.1459449827671051]"
"['neutral', 'anger', 'surprise', 'fear', 'neutral', 'anger']","[0.7317394018173218, 0.12081247568130493, 0.5672436356544495, 0.16508901119232178, 0.10663854330778122, 0.102518230676651]"
"['neutral', 'surprise', 'neutral', 'surprise', 'neutral', 'disgust', 'disgust', 'anger', 'neutral', 'disgust', 'disgust', 'neutral', 'neutral', 'joy', 'surprise', 'joy', 'sadness', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'joy', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'joy', 'neutral', 'anger']","[0.7971711158752441, 0.10865820199251175, 0.9410950541496277, 0.9560893177986145, 0.5585231184959412, 0.27049916982650757, 0.7725247740745544, 0.1322615146636963, 0.7420254945755005, 0.1046222373843193, 0.5629246234893799, 0.3672926723957062, 0.93344646692276, 0.9445647597312927, 0.5757873058319092, 0.13550813496112823, 0.11303696781396866, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.9366220235824585, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.9732162356376648, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.6834437251091003, 0.11598368734121323, 0.10366794466972351]"
"['sadness', 'surprise', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'fear', 'surprise', 'surprise', 'neutral', 'joy', 'surprise', 'neutral', 'surprise', 'neutral', 'fear', 'neutral', 'surprise', 'sadness', 'neutral', 'surprise', 'joy', 'surprise', 'fear', 'neutral', 'anger', 'neutral', 'neutral']","[0.37776613235473633, 0.3772668242454529, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.43598026037216187, 0.2216232717037201, 0.8035672903060913, 0.3375672399997711, 0.2823772728443146, 0.2543882429599762, 0.8538427352905273, 0.6239940524101257, 0.2590579390525818, 0.9746568202972412, 0.6209130883216858, 0.22909139096736908, 0.46906980872154236, 0.2971299886703491, 0.1884300261735916, 0.5318317413330078, 0.2277849167585373, 0.11016229540109634, 0.4903053641319275, 0.2713550925254822, 0.8782849907875061, 0.8200719952583313]"
"['joy', 'surprise', 'neutral', 'joy', 'surprise', 'neutral', 'joy', 'joy', 'neutral', 'joy', 'neutral', 'neutral', 'sadness', 'disgust']","[0.6615259647369385, 0.20892107486724854, 0.11586841940879822, 0.960895836353302, 0.9019186496734619, 0.554681658744812, 0.3744281232357025, 0.6950250864028931, 0.27382898330688477, 0.7580434679985046, 0.19761931896209717, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'surprise', 'joy', 'neutral', 'neutral', 'sadness', 'neutral', 'disgust', 'fear', 'surprise', 'neutral', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'surprise', 'neutral', 'neutral', 'joy', 'surprise', 'neutral', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust']","[0.6292611956596375, 0.1988186240196228, 0.10504089295864105, 0.8889845013618469, 0.925555944442749, 0.8398805856704712, 0.8474277853965759, 0.6666039228439331, 0.16110524535179138, 0.7244682908058167, 0.129674032330513, 0.9236066937446594, 0.8629746437072754, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.7216806411743164, 0.11074724048376083, 0.8414028286933899, 0.9553338885307312, 0.6297727823257446, 0.21325978636741638, 0.14280305802822113, 0.5661177039146423, 0.3481839597225189, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'surprise', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'joy', 'neutral', 'anger', 'neutral', 'sadness', 'disgust', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'anger', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'joy', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'joy', 'neutral', 'sadness', 'disgust', 'joy', 'neutral', 'surprise']","[0.7485436201095581, 0.15665963292121887, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.9070245027542114, 0.7092383503913879, 0.1194329634308815, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.7523625493049622, 0.10650528967380524, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.9221770763397217, 0.8572911620140076, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.35559239983558655, 0.2880566418170929, 0.13161428272724152, 0.10043667256832123, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.6355487108230591, 0.2760569155216217, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5628679394721985, 0.37399378418922424, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5686659216880798, 0.23530209064483643, 0.17079971730709076]"
"['disgust', 'neutral', 'joy', 'neutral', 'surprise', 'surprise', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'disgust', 'anger', 'neutral', 'neutral', 'sadness', 'disgust']","[0.9749021530151367, 0.6265859603881836, 0.2713426351547241, 0.7600207924842834, 0.126706063747406, 0.8818618655204773, 0.864118754863739, 0.10233689099550247, 0.9249265789985657, 0.43542900681495667, 0.4164177179336548, 0.6337019205093384, 0.14494100213050842, 0.11592361330986023, 0.865204930305481, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['joy', 'neutral', 'joy', 'neutral', 'disgust', 'joy', 'neutral', 'neutral', 'joy', 'disgust', 'joy', 'neutral', 'joy', 'neutral', 'neutral', 'disgust', 'neutral', 'joy', 'surprise']","[0.5417513847351074, 0.41272953152656555, 0.5197053551673889, 0.30918213725090027, 0.1163165494799614, 0.5736981630325317, 0.3062305450439453, 0.5052908658981323, 0.29603275656700134, 0.12309087812900543, 0.7120494842529297, 0.20141611993312836, 0.6204274892807007, 0.23872971534729004, 0.7186442017555237, 0.11015992611646652, 0.9152849912643433, 0.6962878704071045, 0.15332388877868652]"
"['joy', 'neutral', 'neutral', 'joy', 'neutral', 'joy', 'joy', 'neutral', 'neutral', 'disgust', 'joy', 'joy', 'neutral', 'joy', 'neutral', 'neutral', 'sadness', 'disgust']","[0.5418303608894348, 0.3797377347946167, 0.4888659417629242, 0.44999727606773376, 0.49669134616851807, 0.45285430550575256, 0.6389593482017517, 0.28058773279190063, 0.796294093132019, 0.13098569214344025, 0.9576585292816162, 0.7193529009819031, 0.14867720007896423, 0.7122531533241272, 0.2468983232975006, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['anger', 'disgust', 'sadness', 'anger', 'disgust', 'neutral', 'sadness', 'anger', 'fear', 'neutral', 'surprise', 'joy']","[0.703633725643158, 0.2138567566871643, 0.4262514114379883, 0.31276410818099976, 0.1532030701637268, 0.3373924195766449, 0.32215526700019836, 0.1970198005437851, 0.10386398434638977, 0.44332683086395264, 0.3443959951400757, 0.17093558609485626]"
"['neutral', 'joy', 'sadness', 'anger', 'fear', 'sadness', 'surprise', 'neutral', 'surprise', 'sadness', 'surprise', 'neutral', 'sadness', 'anger', 'sadness', 'disgust', 'neutral', 'sadness', 'neutral', 'sadness', 'disgust']","[0.49990114569664, 0.43527692556381226, 0.5162044167518616, 0.20426158607006073, 0.12073110044002533, 0.5095880627632141, 0.2744910418987274, 0.15838505327701569, 0.4065362811088562, 0.35732170939445496, 0.45227593183517456, 0.35578760504722595, 0.15991684794425964, 0.33786293864250183, 0.32465097308158875, 0.14574293792247772, 0.12932108342647552, 0.8683066368103027, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['disgust', 'neutral', 'neutral', 'surprise', 'surprise', 'neutral', 'anger', 'disgust', 'anger', 'sadness', 'neutral', 'joy', 'neutral', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'neutral', 'surprise', 'sadness', 'disgust', 'disgust', 'neutral', 'sadness', 'disgust']","[0.9639711380004883, 0.9058771133422852, 0.7425310015678406, 0.1857200413942337, 0.33349451422691345, 0.27513575553894043, 0.22106991708278656, 0.11241317540407181, 0.3689485788345337, 0.24290038645267487, 0.20823121070861816, 0.44642138481140137, 0.33920735120773315, 0.8527681827545166, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.9165330529212952, 0.4702930748462677, 0.3128519058227539, 0.16460978984832764, 0.8503925204277039, 0.9391686320304871, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['joy', 'neutral', 'neutral', 'surprise', 'neutral', 'surprise', 'neutral', 'joy', 'joy', 'neutral', 'neutral', 'joy', 'neutral', 'sadness', 'disgust']","[0.7014780640602112, 0.16130581498146057, 0.7469685673713684, 0.153251513838768, 0.6569239497184753, 0.12895004451274872, 0.8406593203544617, 0.9739315509796143, 0.5512789487838745, 0.3999841809272766, 0.9157987236976624, 0.8659077882766724, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['joy', 'neutral', 'surprise', 'sadness', 'neutral', 'surprise', 'joy', 'neutral', 'surprise', 'joy', 'neutral', 'neutral', 'joy', 'neutral', 'neutral', 'surprise', 'joy', 'neutral']","[0.48757562041282654, 0.23343375325202942, 0.12438298761844635, 0.3401295244693756, 0.3055770695209503, 0.29803216457366943, 0.6083589792251587, 0.18710416555404663, 0.1759481281042099, 0.7836636900901794, 0.17014554142951965, 0.8968607187271118, 0.7534872889518738, 0.1581219583749771, 0.6468748450279236, 0.18324635922908783, 0.12013264745473862, 0.812069833278656]"
"['joy', 'neutral', 'joy', 'neutral', 'disgust', 'neutral', 'neutral', 'disgust', 'joy', 'neutral', 'disgust', 'neutral', 'joy', 'neutral', 'neutral', 'disgust', 'neutral', 'sadness', 'neutral', 'joy', 'neutral', 'sadness', 'disgust']","[0.9732924103736877, 0.7868417501449585, 0.1542169153690338, 0.6774539947509766, 0.18270306289196014, 0.9576348066329956, 0.7516947984695435, 0.11214077472686768, 0.9761403799057007, 0.6556916236877441, 0.2240951657295227, 0.9160621166229248, 0.5605032444000244, 0.4096408188343048, 0.782649040222168, 0.10993479192256927, 0.7479152083396912, 0.10090184211730957, 0.7531468868255615, 0.203236922621727, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['disgust', 'surprise', 'fear', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'anger', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'surprise', 'neutral', 'neutral', 'anger', 'surprise', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'sadness', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'surprise', 'neutral', 'fear', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'surprise', 'anger', 'joy']","[0.9800347089767456, 0.4756649434566498, 0.18136100471019745, 0.15302975475788116, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.460774302482605, 0.39525237679481506, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.8679265975952148, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5409511923789978, 0.350837767124176, 0.833057165145874, 0.710115373134613, 0.12064385414123535, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.926310658454895, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.7654629349708557, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.8110368847846985, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.8611520528793335, 0.5229411721229553, 0.23297125101089478, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.31795528531074524, 0.2707539498806, 0.18370291590690613, 0.11129223555326462]"
"['neutral', 'surprise', 'neutral', 'fear', 'sadness', 'surprise', 'neutral', 'sadness', 'surprise', 'surprise', 'sadness', 'anger', 'sadness', 'neutral', 'anger', 'joy', 'surprise', 'neutral', 'disgust', 'fear', 'neutral', 'sadness', 'anger', 'neutral', 'sadness', 'disgust']","[0.5520265102386475, 0.2597043514251709, 0.9160383343696594, 0.6305533051490784, 0.15868066251277924, 0.15150411427021027, 0.6160361766815186, 0.16218000650405884, 0.1450919359922409, 0.6054908037185669, 0.1616148203611374, 0.13267287611961365, 0.6962462663650513, 0.11915592849254608, 0.10883020609617233, 0.5316357612609863, 0.2671319246292114, 0.18053635954856873, 0.7977346777915955, 0.10744385421276093, 0.5903899669647217, 0.15019242465496063, 0.1420062780380249, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
