review_id,business_id,user_id,date,stars,text
En8fJ1BhXKYyJz_Yrn2Nsg,Aj166F_lBuDkgqWP0asMvA,GPCbPL3XUFDOkTLTgpoRZg,2011-08-02 18:41:04,2.0,"Ate here in June. 

Entered waffle house with a hangover. This is the first time I have ever actually eaten in the Waffle house, I have before only got drinks there. 

The table was dirty, with all sorts of trash left on there when we entered. It was very busy though. So I had eggs mushrooms and home fries and a OJ and a coffee. The coffee was really good, loved it! The home fries were greasy, soggy and generally rank. The mushrooms were oily.The eggs were good. They ran out of OJ so I could only get half a glass. 

Atmosphere was great, buzzy and divey. The service was over busy and stressed. Every table was full and the waiting staff seemed run off their feet. I felt sorry for them. 
 
I didn't expect them to run out of OJ and the food was super greasy. that said I could see myself eating there again, only to berate myself afterwards with the ""why did I bother"" feeling that I often get when trying to look on the bright side of businesses with that budget and divey feel.- which waffle house has in spades."
bn1Eeut4-cWBYsF1T3IHHQ,01hnPAeSzR_QnojzNJBAcQ,qWYEuBZP7av55tewg3PXKg,2019-10-17 19:32:13,4.0,"I found this Trader Joe's to a be bit smaller than the Green Hills location, but the setup inside is well utilized. For their first day open, they handed out free reusable TJ bags. I snagged 2 though this might not have been intentionally since one was in the other. 

I really liked the horse theme. It is appropriately fitting for Belle Meade. Belle Meade Plantation had many successful thoroughbred studs, including Enquirer and Bonnie Scotland, whose bloodlines still dominate modern racing today. What a nice touch to add.

I did not have any trouble navigating the new location. It is very similar in placement of items like the Green Hills location. The store is also small enough where you can take once glance and head into the direction you need to get what you need to get.

Parking is busy. You're sharing it with a plaza that has several eateries, businesses and what not in your typical strip mall. Be mindful that it should be easier to maneuver than Green Hills parking lot as it is not as compact, but it still is super busy."
Dnj9SLyf7C2powY_v7n88Q,XOUCIQtQJq1K_kI1wVCOdA,VZd6axj18iJOTWpqDqShKA,2015-12-26 18:51:21,2.0,Any Cracker Barrel you go to is going to have amazing food. Who doesn't love country cooking. This Cracker Barrel however has ABSOLUTELY HORRIBLE MANAGEMENT. For the most part the staff is friendly and helpful but if you have to deal with the kitchen manager Jake you may as well just leave. Not only does he look and act as though he popped one too many pills each time I see him but he also is extremely rude and unwilling to help. Typically we are pleased but the few times our order has been wrong I have had the unfortunate task of dealing with Jake the kitchen manager and each time he has not impressed me.
r5ZxjaYTeEouiCdk9Te_4A,QUbT76LShXFATtnU-myVQw,PTX3ps_kEII6VnHPXz2qAg,2021-01-29 11:07:08,5.0,"I frequent UPS stores in the area and this one has become my favored location. The staff is always, always nice and helpful (and i mean ALWAYS), I can always get in and out pretty quickly, even when lines look daunting. The physical set up of the store is odd and makes things uncomfortable for figuring out lines etx but WHO CARES BECAUSE SERVICE IS TOP NOTCH. Consistently. 
I'll drive by 3 other locations if I know that I can get to this particular location & support their awesomeness."
sWplmFaYWMI1tDOO9ui56Q,Km8zEoQ6KkkG0yVjiJXUCQ,40OlOMq3M_YQ0FBUEutySg,2020-02-12 01:25:06,4.0,"Dinner tonight was great on Tuesday's they have buy 1 get 1 free on traditional wings you get 9 wings for $11.29 it use to be $5.50 , I do feel the Plainfield location is better than Avon the customer service is better and they bring your food out much faster on top of that they answer the phones and don't put you on hold for 10 /15 mins like the Avon location when you try and call in a order."
6QTPcrQ3Rt6eL6V52quQCw,Okp9reNh6b53JwtjTlQAdw,siijpW0xTLqEnr1BUHV9gw,2016-01-17 09:24:08,1.0,"Service and food was absolutely HORRIBLE. Waited in the drive thru for a half hour before I could even roll up to have my order taken because the staff was serving out food so slow. Then once I finally got to where you place your order, I had to wait for 5 more minutes before anyone took my order. Then I had to repeat myself 3 times before they could hear my order and they didn't apologize for the wait or at least explain the situation. Then once I finally got the the window nobody even apologized for making us all wait for horribly long time. Once I finally got my food and it was cold as could be, the meat on my burger was dry, and had NO toppings on it and the buns were dry and hard. Worst service I have EVER HAD. Staff was rude and food was horrible, cold and dry"
8uoLus1heH5LrQuqzCiEsQ,tpIITQTujDaDO1KvSQtsOg,a62qTzCHFdeHhl_NtE5t_w,2017-07-08 19:41:03,4.0,"Tips for Five Guys Newbies That Aren't Common Sense:
-Two hamburger patties are on any of the following, Hamburger, Cheeseburger, Bacon Burger, Bacon Cheeseburger.
-The ""little"" versions only have one patty.
-Cajun-seasoning on the fries is amazing-- but only if you like a little spicy kick to your fries. 
___________________________

I haven't been to Five Guys in a hot minute and was pleasantly surprised to see that the location that is near where I live now has handspun milkshakes. I think the true test of a good milkshake maker is based on a plain ol' chocolate milkshake. Have to say I was pleasantly surprised! They made it right in front of me, so I'm assuming it's all fresh ingredients-- it certainly didn't taste fake.

If you want to go outside the status quo milkshake they come with or without whipped cream in the following flavors (the first one being the one I'm afraid to try- but would love to hear a review of it!):
Bacon
Bananas
Cherries
Chocolate
Coffee
Malted Milk
Oreo Cookie Pieces
Oreo Cream
Peanut Butter
Salted Caramel
Strawberries

Obviously, Five Guys is known for their burgers and fresh-cooked fries, but thought I would highlight what makes this location special-- as the milkshakes are only offered at certain locations.

If you read any of the other reviews, they're spot on. 
What you see is what you get. 
Eat shell-on peanuts until you explode--or your food comes (service is pretty speedy so I wouldn't suggest getting more than one bowl of them).
Potatoes trucked in from a farm somewhere in the US (they write where they're from on a hanging sign-pretty cool-especially since they're never frozen!)
Fresh hamburger patties.
Decent buns for the size of the burger."
r4fdW5R-kYD0E-1qzlS9Ww,GH1csLX8t8VXHhjQE5KpIw,03jwOw3YmAb88cmwpaztGA,2015-10-14 19:03:17,3.0,"The experience you have at this Starbucks really depends on what time of the day you go. There are typically teenagers working there later in the afternoon and at night, some who are great, but others who apathetically take over 10 minutes to make your coffee while talking. My coffee usually tastes better and is made quicker when I go here in the morning or early afternoon. 

Despite these few lesser quality experiences, it's hard to complain when you've got a cup of Starbucks in your hand. :)"
68yrCQN-sTqgm5Uk7DReoQ,rfZXwpaBoXBYWz47NzzyKQ,I6aRZ4sE7ixv0_2r3-XvGw,2015-08-17 21:13:25,1.0,Very dirty Restuarant I have ever been in the floors had a trail of pop or something from the Pop machine to the door to get into the back staff / work area! Food was cold one McDonald's I would not recommend the fellow who took our order got it wrong because he was speaking his language to another Indian person instead of taking care of customers. Tables were dirty and they should be using the recommended cleaner which is pink and recommended by McDonald's and not windex! Washrooms not clean and smelled horrible . And am offended that the manager and another fellow wearing a turban dressed in jeans thought it was alright to talk while taking my order? # 1 I am Canadian and speak another language as well but while I am working I speak our English language not this Punjabi crap ! That should be saved for after work or at home not in a work place while taking my order that was very rude to do. Shame on you McDonald's  allowing that rude behaviour
144WjhsWJvEjtDIW9nuhvw,7L6PKLXfdh3IcKWHHkE04w,_BcWyKQL16ndpBdggh2kNA,2015-06-15 12:08:34,3.0,"Just OK - we like the Pep Boys in Broomall or Wilmington, DE better.
We come here on occasion for parts.

Lackluster service - and one time I needed help there was literally nobody at the front registers.  Someone eventually came up from ""the back""n I called out for them.

Odd."
HQMuQCaPjyJm74r3iuj4jw,2nBmrqwffIEuZdmRIuvYbA,yE_9BjxnwwVdSDiz9Gh17A,2012-08-07 15:43:25,1.0,"I just cancelled my membership today.

I have to agree with the rest of the reviews. The staff is absolutely useless except for one or two of the girls. The staff never even attempts to get to know their customers.

I left because I was booted from a machine during the evening hours about a month ago. When I walked in today to cancel the manager and an employee were chuckling, possibly about me and the manger states, ""your our first cancellation today."" When I explained to him about why I was leaving, due to gym manners, he said, ""well, that's hard to control."" No, no it isn't. It's only hard WHEN YOU DON'T WANT TO."
8Iv6It92d6x2IbEKzhgj5A,IkjBNJvMZhea1c3j2H2Ahw,QbRZfrPlzWST2VjC4DOwMw,2015-10-22 01:31:44,3.0,"This Starbucks is exactly what I expected a Starbucks to be. Great job on consistency Starbucks! Will be back because the location is really convenient and a good place to study.

That said, I also really dislike the locks on the bathroom doors. The locks are not a necessity and I have to agree with Monte A's opinion regarding the locks that he wrote in his review. Plus, I can never remember the code no matter how many times I'm told it."
OCjkeqe_HAUr-fwxpkP8IQ,cNH8949aoGjotaR1LvbGPw,yAB89vOBgaR8S8L4E3dvgA,2019-05-15 01:25:57,4.0,"I ordered a California Chicken sandwhich. They dont charge anything extra for a lettuce bun, so I replaced the bread for some green. 

I have to say I was happy with the portion of lettuce for the veggie bun, it held up pretty well. The avocado was fresh on the sandwhich and  I like the bottomless salad concept, even though I only eat one helping. 

Our server was friendly and our meal was good. I provided my number and my Red Robin discount applied automatically to one of my burgers. I really appreciated having good service and good food at the same time."
N_WZSu8BPlh41k_v7ADyKw,tK7XOUtDFHtJlskkxtZF6w,wOlnDH8KQ5WPk96LoaRTyQ,2015-08-18 12:32:22,2.0,"This store always fascinated me.... Prices are pretty good. They have pretty decent foot traffic and honestly the store looks pretty good. However, they're employees make me want to shrivel up in a corner, cover myself in compost and decompose for the rest of the century. You can't find any good knowledge here. At least I haven't. All my visits to the fish section found me gagging at the health of the animals and the shear quantity of dead fish found simply floating around. Like nobody cares. Very very sad... I wish I had more to talk about but honestly I have not had a single good experience in this store. There are better places to go. Especially after investigating how poorly they treat workers here..."
